Timestamp,Cryptocurrency,Open,High,Low,Close
2020-05-19 21:00:00,ETHUSDT,212.58,213.0,211.9,212.39
2020-05-19 22:00:00,ETHUSDT,212.39,214.0,212.05,213.2
2020-05-19 23:00:00,ETHUSDT,213.2,214.73,212.67,214.58
2020-05-20 00:00:00,ETHUSDT,214.6,214.76,213.55,213.73
2020-05-20 01:00:00,ETHUSDT,213.73,214.6,213.4,214.0
2020-05-20 02:00:00,ETHUSDT,214.0,214.15,212.4,213.3
2020-05-20 03:00:00,ETHUSDT,213.3,213.9,212.47,212.9
2020-05-20 04:00:00,ETHUSDT,212.9,213.55,212.45,213.3
2020-05-20 05:00:00,ETHUSDT,213.3,213.66,213.0,213.59
2020-05-20 06:00:00,ETHUSDT,213.56,215.75,211.9,212.84
2020-05-20 07:00:00,ETHUSDT,212.82,214.2,212.5,213.36
2020-05-20 08:00:00,ETHUSDT,213.38,214.4,212.8,213.8
2020-05-20 09:00:00,ETHUSDT,213.8,214.29,213.3,214.06
2020-05-20 10:00:00,ETHUSDT,214.05,214.4,213.1,213.43
2020-05-20 11:00:00,ETHUSDT,213.43,213.7,212.65,212.92
2020-05-20 12:00:00,ETHUSDT,212.92,214.38,212.9,213.85
2020-05-20 13:00:00,ETHUSDT,213.86,214.5,213.7,214.5
2020-05-20 14:00:00,ETHUSDT,214.5,214.8,213.67,213.81
2020-05-20 15:00:00,ETHUSDT,213.8,213.81,204.27,207.95
2020-05-20 16:00:00,ETHUSDT,207.95,209.77,206.57,209.15
2020-05-20 17:00:00,ETHUSDT,209.16,209.65,208.2,209.56
2020-05-20 18:00:00,ETHUSDT,209.51,210.1,209.1,209.81
2020-05-20 19:00:00,ETHUSDT,209.81,209.85,208.85,209.62
2020-05-20 20:00:00,ETHUSDT,209.59,210.53,209.06,210.53
2020-05-20 21:00:00,ETHUSDT,210.53,210.77,209.66,210.18
2020-05-20 22:00:00,ETHUSDT,210.18,210.45,209.6,210.08
2020-05-20 23:00:00,ETHUSDT,210.06,210.25,209.0,209.98
2020-05-21 00:00:00,ETHUSDT,209.99,211.64,209.4,211.49
2020-05-21 01:00:00,ETHUSDT,211.48,211.61,210.05,210.31
2020-05-21 02:00:00,ETHUSDT,210.31,210.9,209.45,209.74
2020-05-21 03:00:00,ETHUSDT,209.72,210.0,208.95,209.35
2020-05-21 04:00:00,ETHUSDT,209.35,209.7,208.6,209.28
2020-05-21 05:00:00,ETHUSDT,209.28,210.0,209.27,209.74
2020-05-21 06:00:00,ETHUSDT,209.73,209.99,208.88,208.9
2020-05-21 07:00:00,ETHUSDT,208.9,209.15,208.42,208.51
2020-05-21 08:00:00,ETHUSDT,208.56,209.7,204.69,206.55
2020-05-21 09:00:00,ETHUSDT,206.5,207.8,206.05,206.12
2020-05-21 10:00:00,ETHUSDT,206.19,207.35,205.25,207.18
2020-05-21 11:00:00,ETHUSDT,207.18,207.79,206.85,207.76
2020-05-21 12:00:00,ETHUSDT,207.76,207.93,206.15,206.41
2020-05-21 13:00:00,ETHUSDT,206.41,207.12,204.41,205.17
2020-05-21 14:00:00,ETHUSDT,205.16,205.55,196.6,200.3
2020-05-21 15:00:00,ETHUSDT,200.28,201.35,198.86,199.21
2020-05-21 16:00:00,ETHUSDT,199.21,200.43,198.22,199.29
2020-05-21 17:00:00,ETHUSDT,199.25,199.5,197.36,197.73
2020-05-21 18:00:00,ETHUSDT,197.75,197.75,191.71,192.19
2020-05-21 19:00:00,ETHUSDT,192.21,199.05,191.9,198.57
2020-05-21 20:00:00,ETHUSDT,198.61,199.19,197.64,198.98
2020-05-21 21:00:00,ETHUSDT,198.94,200.42,198.63,198.97
2020-05-21 22:00:00,ETHUSDT,198.99,200.74,198.97,200.5
2020-05-21 23:00:00,ETHUSDT,200.5,200.58,198.24,198.74
2020-05-22 00:00:00,ETHUSDT,198.72,198.77,196.24,198.2
2020-05-22 01:00:00,ETHUSDT,198.21,199.95,198.16,199.19
2020-05-22 02:00:00,ETHUSDT,199.24,199.7,198.35,198.45
2020-05-22 03:00:00,ETHUSDT,198.45,199.0,196.8,197.22
2020-05-22 04:00:00,ETHUSDT,197.23,198.2,196.67,197.49
2020-05-22 05:00:00,ETHUSDT,197.47,199.0,197.2,198.76
2020-05-22 06:00:00,ETHUSDT,198.78,200.34,198.75,200.16
2020-05-22 07:00:00,ETHUSDT,200.14,202.63,200.13,201.81
2020-05-22 08:00:00,ETHUSDT,201.82,202.4,200.85,201.71
2020-05-22 09:00:00,ETHUSDT,201.7,202.45,201.0,202.45
2020-05-22 10:00:00,ETHUSDT,202.45,204.12,202.44,203.21
2020-05-22 11:00:00,ETHUSDT,203.2,203.69,202.55,203.23
2020-05-22 12:00:00,ETHUSDT,203.22,204.37,203.1,203.15
2020-05-22 13:00:00,ETHUSDT,203.11,203.26,201.14,202.13
2020-05-22 14:00:00,ETHUSDT,202.13,203.55,202.03,202.75
2020-05-22 15:00:00,ETHUSDT,202.73,205.5,202.73,205.18
2020-05-22 16:00:00,ETHUSDT,205.2,208.01,204.5,207.97
2020-05-22 17:00:00,ETHUSDT,207.95,208.4,206.81,207.23
2020-05-22 18:00:00,ETHUSDT,207.23,209.19,207.2,208.11
2020-05-22 19:00:00,ETHUSDT,208.06,208.9,206.45,207.65
2020-05-22 20:00:00,ETHUSDT,207.64,209.0,206.71,208.13
2020-05-22 21:00:00,ETHUSDT,208.13,208.85,207.66,208.42
2020-05-22 22:00:00,ETHUSDT,208.38,208.75,207.5,208.32
2020-05-22 23:00:00,ETHUSDT,208.31,208.35,206.1,207.36
2020-05-23 00:00:00,ETHUSDT,207.36,209.59,207.36,209.11
2020-05-23 01:00:00,ETHUSDT,209.07,209.3,208.5,208.93
2020-05-23 02:00:00,ETHUSDT,208.95,211.2,208.74,210.17
2020-05-23 03:00:00,ETHUSDT,210.16,210.85,209.45,210.0
2020-05-23 04:00:00,ETHUSDT,210.0,210.45,208.27,208.72
2020-05-23 05:00:00,ETHUSDT,208.72,208.9,207.63,208.89
2020-05-23 06:00:00,ETHUSDT,208.9,208.93,207.5,208.19
2020-05-23 07:00:00,ETHUSDT,208.21,208.65,207.2,208.24
2020-05-23 08:00:00,ETHUSDT,208.24,208.27,206.48,207.41
2020-05-23 09:00:00,ETHUSDT,207.38,207.97,205.7,206.16
2020-05-23 10:00:00,ETHUSDT,206.16,206.57,205.3,206.47
2020-05-23 11:00:00,ETHUSDT,206.42,207.68,206.2,207.15
2020-05-23 12:00:00,ETHUSDT,207.16,207.16,204.55,206.37
2020-05-23 13:00:00,ETHUSDT,206.4,207.04,205.89,205.94
2020-05-23 14:00:00,ETHUSDT,205.91,208.12,205.41,207.6
2020-05-23 15:00:00,ETHUSDT,207.62,207.9,206.77,207.7
2020-05-23 16:00:00,ETHUSDT,207.72,208.45,205.64,206.57
2020-05-23 17:00:00,ETHUSDT,206.61,207.5,206.37,207.18
2020-05-23 18:00:00,ETHUSDT,207.17,207.77,206.42,206.79
2020-05-23 19:00:00,ETHUSDT,206.79,207.49,205.9,207.14
2020-05-23 20:00:00,ETHUSDT,207.13,208.36,206.93,207.85
2020-05-23 21:00:00,ETHUSDT,207.85,208.09,207.5,208.02
2020-05-23 22:00:00,ETHUSDT,208.03,208.34,207.4,207.98
2020-05-23 23:00:00,ETHUSDT,207.97,208.22,206.28,206.6
2020-05-24 00:00:00,ETHUSDT,206.6,207.74,205.9,207.32
2020-05-24 01:00:00,ETHUSDT,207.32,208.23,206.91,207.64
2020-05-24 02:00:00,ETHUSDT,207.64,209.71,207.61,208.94
2020-05-24 03:00:00,ETHUSDT,208.91,209.31,207.83,208.58
2020-05-24 04:00:00,ETHUSDT,208.58,209.35,208.2,208.24
2020-05-24 05:00:00,ETHUSDT,208.21,209.4,207.95,208.95
2020-05-24 06:00:00,ETHUSDT,208.95,210.55,208.93,210.07
2020-05-24 07:00:00,ETHUSDT,210.08,210.44,209.26,209.56
2020-05-24 08:00:00,ETHUSDT,209.56,210.08,209.26,209.62
2020-05-24 09:00:00,ETHUSDT,209.65,210.48,209.5,209.79
2020-05-24 10:00:00,ETHUSDT,209.79,210.11,209.3,209.54
2020-05-24 11:00:00,ETHUSDT,209.53,209.55,205.91,205.91
2020-05-24 12:00:00,ETHUSDT,205.91,207.54,205.27,207.18
2020-05-24 13:00:00,ETHUSDT,207.18,207.2,204.72,206.0
2020-05-24 14:00:00,ETHUSDT,205.99,206.11,203.67,205.84
2020-05-24 15:00:00,ETHUSDT,205.83,206.87,204.68,205.53
2020-05-24 16:00:00,ETHUSDT,205.46,205.5,201.7,204.17
2020-05-24 17:00:00,ETHUSDT,204.19,204.93,203.56,203.99
2020-05-24 18:00:00,ETHUSDT,203.98,204.73,203.02,203.67
2020-05-24 19:00:00,ETHUSDT,203.69,206.89,203.23,206.44
2020-05-24 20:00:00,ETHUSDT,206.41,207.0,206.07,206.28
2020-05-24 21:00:00,ETHUSDT,206.28,207.83,206.11,206.97
2020-05-24 22:00:00,ETHUSDT,206.95,207.12,205.76,206.35
2020-05-24 23:00:00,ETHUSDT,206.35,206.6,199.5,199.9
2020-05-25 00:00:00,ETHUSDT,199.9,203.26,198.01,202.89
2020-05-25 01:00:00,ETHUSDT,202.89,202.99,201.58,202.88
2020-05-25 02:00:00,ETHUSDT,202.81,202.95,201.62,202.4
2020-05-25 03:00:00,ETHUSDT,202.42,202.43,201.23,202.33
2020-05-25 04:00:00,ETHUSDT,202.32,203.17,202.06,202.99
2020-05-25 05:00:00,ETHUSDT,202.98,203.13,201.61,202.03
2020-05-25 06:00:00,ETHUSDT,202.03,203.87,201.25,202.73
2020-05-25 07:00:00,ETHUSDT,202.73,204.33,202.52,204.23
2020-05-25 08:00:00,ETHUSDT,204.2,204.5,202.82,202.82
2020-05-25 09:00:00,ETHUSDT,202.83,204.99,201.62,202.32
2020-05-25 10:00:00,ETHUSDT,202.36,203.71,201.6,201.76
2020-05-25 11:00:00,ETHUSDT,201.75,202.54,201.17,202.39
2020-05-25 12:00:00,ETHUSDT,202.39,203.75,202.35,202.91
2020-05-25 13:00:00,ETHUSDT,202.91,204.14,202.03,203.74
2020-05-25 14:00:00,ETHUSDT,203.7,204.41,202.23,202.3
2020-05-25 15:00:00,ETHUSDT,202.27,203.17,202.1,202.75
2020-05-25 16:00:00,ETHUSDT,202.75,204.0,202.37,203.33
2020-05-25 17:00:00,ETHUSDT,203.36,205.29,203.29,204.83
2020-05-25 18:00:00,ETHUSDT,204.83,205.13,204.11,204.43
2020-05-25 19:00:00,ETHUSDT,204.47,205.67,204.32,204.68
2020-05-25 20:00:00,ETHUSDT,204.68,205.11,204.42,204.8
2020-05-25 21:00:00,ETHUSDT,204.8,205.0,203.77,204.19
2020-05-25 22:00:00,ETHUSDT,204.17,204.78,203.3,203.9
2020-05-25 23:00:00,ETHUSDT,203.89,204.78,203.86,204.15
2020-05-26 00:00:00,ETHUSDT,204.22,204.75,202.59,203.32
2020-05-26 01:00:00,ETHUSDT,203.3,204.53,203.3,204.36
2020-05-26 02:00:00,ETHUSDT,204.35,204.71,203.94,204.13
2020-05-26 03:00:00,ETHUSDT,204.13,205.0,203.89,204.45
2020-05-26 04:00:00,ETHUSDT,204.45,204.5,203.65,203.94
2020-05-26 05:00:00,ETHUSDT,203.91,204.23,203.48,204.18
2020-05-26 06:00:00,ETHUSDT,204.17,204.22,202.1,202.46
2020-05-26 07:00:00,ETHUSDT,202.46,203.93,201.5,203.6
2020-05-26 08:00:00,ETHUSDT,203.6,204.23,203.3,203.37
2020-05-26 09:00:00,ETHUSDT,203.35,203.56,202.51,203.0
2020-05-26 10:00:00,ETHUSDT,203.0,203.3,201.8,202.31
2020-05-26 11:00:00,ETHUSDT,202.31,202.71,201.6,202.11
2020-05-26 12:00:00,ETHUSDT,202.11,202.62,200.2,200.96
2020-05-26 13:00:00,ETHUSDT,200.96,202.0,200.15,201.41
2020-05-26 14:00:00,ETHUSDT,201.4,202.24,201.05,201.12
2020-05-26 15:00:00,ETHUSDT,201.12,201.53,197.12,197.63
2020-05-26 16:00:00,ETHUSDT,197.65,199.66,196.9,199.39
2020-05-26 17:00:00,ETHUSDT,199.4,200.47,199.19,199.92
2020-05-26 18:00:00,ETHUSDT,199.92,200.39,199.56,200.1
2020-05-26 19:00:00,ETHUSDT,200.06,200.2,198.75,199.3
2020-05-26 20:00:00,ETHUSDT,199.3,202.63,199.29,202.07
2020-05-26 21:00:00,ETHUSDT,202.03,202.56,200.9,201.12
2020-05-26 22:00:00,ETHUSDT,201.12,201.23,200.45,201.07
2020-05-26 23:00:00,ETHUSDT,201.07,201.45,200.39,200.89
2020-05-27 00:00:00,ETHUSDT,200.92,202.0,200.76,201.75
2020-05-27 01:00:00,ETHUSDT,201.76,202.24,201.15,201.26
2020-05-27 02:00:00,ETHUSDT,201.27,202.48,201.27,201.39
2020-05-27 03:00:00,ETHUSDT,201.4,201.95,201.37,201.65
2020-05-27 04:00:00,ETHUSDT,201.68,202.11,201.4,201.82
2020-05-27 05:00:00,ETHUSDT,201.81,203.58,201.67,203.54
2020-05-27 06:00:00,ETHUSDT,203.53,204.2,202.95,203.22
2020-05-27 07:00:00,ETHUSDT,203.22,203.34,202.58,202.88
2020-05-27 08:00:00,ETHUSDT,202.87,204.08,202.83,203.78
2020-05-27 09:00:00,ETHUSDT,203.76,204.3,203.56,203.95
2020-05-27 10:00:00,ETHUSDT,203.95,206.78,203.7,206.26
2020-05-27 11:00:00,ETHUSDT,206.26,206.78,205.8,206.48
2020-05-27 12:00:00,ETHUSDT,206.48,207.78,205.84,206.54
2020-05-27 13:00:00,ETHUSDT,206.54,206.91,205.68,205.94
2020-05-27 14:00:00,ETHUSDT,205.98,206.55,205.05,205.67
2020-05-27 15:00:00,ETHUSDT,205.65,206.91,205.4,206.02
2020-05-27 16:00:00,ETHUSDT,206.05,207.31,206.05,206.65
2020-05-27 17:00:00,ETHUSDT,206.65,207.58,206.46,207.01
2020-05-27 18:00:00,ETHUSDT,207.01,207.35,206.62,206.73
2020-05-27 19:00:00,ETHUSDT,206.74,206.83,205.81,206.5
2020-05-27 20:00:00,ETHUSDT,206.5,206.75,206.22,206.31
2020-05-27 21:00:00,ETHUSDT,206.36,206.36,205.11,205.35
2020-05-27 22:00:00,ETHUSDT,205.36,206.61,205.18,206.18
2020-05-27 23:00:00,ETHUSDT,206.18,208.44,205.89,208.29
2020-05-28 00:00:00,ETHUSDT,208.29,208.97,207.14,208.62
2020-05-28 01:00:00,ETHUSDT,208.62,208.84,207.12,207.24
2020-05-28 02:00:00,ETHUSDT,207.21,207.55,206.35,207.33
2020-05-28 03:00:00,ETHUSDT,207.34,207.34,206.23,206.39
2020-05-28 04:00:00,ETHUSDT,206.36,206.98,205.52,206.2
2020-05-28 05:00:00,ETHUSDT,206.19,206.7,205.69,206.41
2020-05-28 06:00:00,ETHUSDT,206.42,206.71,205.97,206.7
2020-05-28 07:00:00,ETHUSDT,206.7,206.84,204.74,205.32
2020-05-28 08:00:00,ETHUSDT,205.32,206.45,204.67,206.44
2020-05-28 09:00:00,ETHUSDT,206.43,207.0,205.91,206.91
2020-05-28 10:00:00,ETHUSDT,206.91,206.95,206.03,206.03
2020-05-28 11:00:00,ETHUSDT,206.03,207.8,206.01,207.57
2020-05-28 12:00:00,ETHUSDT,207.59,210.14,207.35,209.86
2020-05-28 13:00:00,ETHUSDT,209.85,210.7,209.0,209.25
2020-05-28 14:00:00,ETHUSDT,209.26,212.21,209.23,212.19
2020-05-28 15:00:00,ETHUSDT,212.19,214.65,211.82,214.26
2020-05-28 16:00:00,ETHUSDT,214.26,215.44,213.65,213.97
2020-05-28 17:00:00,ETHUSDT,213.94,214.9,213.84,214.85
2020-05-28 18:00:00,ETHUSDT,214.85,215.58,213.72,213.72
2020-05-28 19:00:00,ETHUSDT,213.72,215.1,213.39,214.66
2020-05-28 20:00:00,ETHUSDT,214.68,215.24,214.19,214.64
2020-05-28 21:00:00,ETHUSDT,214.63,215.0,213.53,213.91
2020-05-28 22:00:00,ETHUSDT,213.91,217.89,213.87,216.72
2020-05-28 23:00:00,ETHUSDT,216.76,220.5,216.7,220.21
2020-05-29 00:00:00,ETHUSDT,220.24,224.79,220.2,221.8
2020-05-29 01:00:00,ETHUSDT,221.8,222.98,220.14,221.16
2020-05-29 02:00:00,ETHUSDT,221.16,223.0,220.6,222.16
2020-05-29 03:00:00,ETHUSDT,222.16,222.9,221.47,221.89
2020-05-29 04:00:00,ETHUSDT,221.89,222.47,220.96,221.05
2020-05-29 05:00:00,ETHUSDT,221.05,221.55,219.32,221.41
2020-05-29 06:00:00,ETHUSDT,221.4,222.25,220.7,220.87
2020-05-29 07:00:00,ETHUSDT,220.86,221.89,220.71,221.35
2020-05-29 08:00:00,ETHUSDT,221.35,223.55,219.6,219.79
2020-05-29 09:00:00,ETHUSDT,219.77,220.35,218.92,219.71
2020-05-29 10:00:00,ETHUSDT,219.71,220.24,217.87,218.15
2020-05-29 11:00:00,ETHUSDT,218.16,219.69,217.57,219.04
2020-05-29 12:00:00,ETHUSDT,219.05,220.43,218.17,219.37
2020-05-29 13:00:00,ETHUSDT,219.37,220.23,219.13,219.93
2020-05-29 14:00:00,ETHUSDT,219.94,220.79,219.51,219.93
2020-05-29 15:00:00,ETHUSDT,219.94,219.97,218.21,219.5
2020-05-29 16:00:00,ETHUSDT,219.49,222.33,219.23,222.04
2020-05-29 17:00:00,ETHUSDT,222.03,222.55,220.61,220.76
2020-05-29 18:00:00,ETHUSDT,220.73,221.05,219.87,220.88
2020-05-29 19:00:00,ETHUSDT,220.89,220.91,219.41,219.96
2020-05-29 20:00:00,ETHUSDT,219.97,220.75,219.58,220.17
2020-05-29 21:00:00,ETHUSDT,220.2,220.21,218.67,218.93
2020-05-29 22:00:00,ETHUSDT,218.93,220.95,218.73,220.74
2020-05-29 23:00:00,ETHUSDT,220.77,221.4,220.34,220.67
2020-05-30 00:00:00,ETHUSDT,220.63,221.12,218.8,219.2
2020-05-30 01:00:00,ETHUSDT,219.2,219.9,218.8,219.19
2020-05-30 02:00:00,ETHUSDT,219.19,219.95,219.0,219.71
2020-05-30 03:00:00,ETHUSDT,219.7,222.71,219.0,222.7
2020-05-30 04:00:00,ETHUSDT,222.69,229.98,222.4,228.01
2020-05-30 05:00:00,ETHUSDT,228.01,231.62,227.59,231.61
2020-05-30 06:00:00,ETHUSDT,231.61,233.84,230.3,232.82
2020-05-30 07:00:00,ETHUSDT,232.82,233.38,231.62,232.18
2020-05-30 08:00:00,ETHUSDT,232.15,234.41,232.09,232.37
2020-05-30 09:00:00,ETHUSDT,232.37,232.71,231.16,232.04
2020-05-30 10:00:00,ETHUSDT,232.04,234.91,231.74,234.78
2020-05-30 11:00:00,ETHUSDT,234.77,238.08,234.3,236.78
2020-05-30 12:00:00,ETHUSDT,236.78,237.29,234.48,236.66
2020-05-30 13:00:00,ETHUSDT,236.66,237.38,235.3,237.03
2020-05-30 14:00:00,ETHUSDT,237.0,238.87,236.15,237.78
2020-05-30 15:00:00,ETHUSDT,237.79,237.81,233.51,235.61
2020-05-30 16:00:00,ETHUSDT,235.61,237.23,234.23,236.35
2020-05-30 17:00:00,ETHUSDT,236.39,236.5,235.25,235.73
2020-05-30 18:00:00,ETHUSDT,235.73,237.99,235.45,237.12
2020-05-30 19:00:00,ETHUSDT,237.14,237.52,236.06,237.12
2020-05-30 20:00:00,ETHUSDT,237.12,237.35,234.16,235.5
2020-05-30 21:00:00,ETHUSDT,235.49,240.16,235.43,239.67
2020-05-30 22:00:00,ETHUSDT,239.7,247.0,238.81,246.13
2020-05-30 23:00:00,ETHUSDT,246.13,246.4,241.77,243.66
2020-05-31 00:00:00,ETHUSDT,243.71,245.16,241.64,245.03
2020-05-31 01:00:00,ETHUSDT,245.01,245.39,241.93,243.53
2020-05-31 02:00:00,ETHUSDT,243.53,243.68,241.97,242.77
2020-05-31 03:00:00,ETHUSDT,242.77,242.8,235.15,237.37
2020-05-31 04:00:00,ETHUSDT,237.33,238.19,236.0,237.91
2020-05-31 05:00:00,ETHUSDT,237.91,239.73,237.21,237.95
2020-05-31 06:00:00,ETHUSDT,237.94,239.07,237.13,237.93
2020-05-31 07:00:00,ETHUSDT,237.91,240.74,237.33,239.83
2020-05-31 08:00:00,ETHUSDT,239.84,239.89,236.4,236.99
2020-05-31 09:00:00,ETHUSDT,236.99,238.16,235.28,237.2
2020-05-31 10:00:00,ETHUSDT,237.2,239.99,237.02,239.7
2020-05-31 11:00:00,ETHUSDT,239.71,239.72,237.89,238.78
2020-05-31 12:00:00,ETHUSDT,238.78,240.0,237.5,238.25
2020-05-31 13:00:00,ETHUSDT,238.28,239.11,236.62,237.41
2020-05-31 14:00:00,ETHUSDT,237.4,237.74,233.0,233.9
2020-05-31 15:00:00,ETHUSDT,233.89,234.95,231.82,233.71
2020-05-31 16:00:00,ETHUSDT,233.72,236.16,233.2,235.9
2020-05-31 17:00:00,ETHUSDT,235.9,236.2,234.42,235.11
2020-05-31 18:00:00,ETHUSDT,235.09,236.1,234.32,234.95
2020-05-31 19:00:00,ETHUSDT,234.93,237.0,234.56,236.55
2020-05-31 20:00:00,ETHUSDT,236.58,236.68,235.17,235.53
2020-05-31 21:00:00,ETHUSDT,235.51,235.52,232.65,234.68
2020-05-31 22:00:00,ETHUSDT,234.67,236.5,232.89,233.89
2020-05-31 23:00:00,ETHUSDT,233.88,233.89,229.58,231.57
2020-06-01 00:00:00,ETHUSDT,231.56,233.78,230.66,233.3
2020-06-01 01:00:00,ETHUSDT,233.29,237.23,232.33,236.67
2020-06-01 02:00:00,ETHUSDT,236.61,239.98,236.38,238.37
2020-06-01 03:00:00,ETHUSDT,238.32,239.27,237.96,238.79
2020-06-01 04:00:00,ETHUSDT,238.79,242.5,238.79,239.92
2020-06-01 05:00:00,ETHUSDT,239.92,240.25,237.2,237.81
2020-06-01 06:00:00,ETHUSDT,237.86,239.42,237.8,238.13
2020-06-01 07:00:00,ETHUSDT,238.11,239.39,237.7,238.72
2020-06-01 08:00:00,ETHUSDT,238.71,239.2,236.24,237.18
2020-06-01 09:00:00,ETHUSDT,237.15,238.7,236.55,237.01
2020-06-01 10:00:00,ETHUSDT,237.03,237.34,235.52,237.0
2020-06-01 11:00:00,ETHUSDT,237.09,237.73,235.7,236.06
2020-06-01 12:00:00,ETHUSDT,236.07,240.74,234.96,238.9
2020-06-01 13:00:00,ETHUSDT,238.9,239.63,238.04,238.74
2020-06-01 14:00:00,ETHUSDT,238.75,240.98,238.49,239.48
2020-06-01 15:00:00,ETHUSDT,239.51,239.54,236.24,238.22
2020-06-01 16:00:00,ETHUSDT,238.22,240.15,237.83,239.74
2020-06-01 17:00:00,ETHUSDT,239.74,239.78,238.1,238.75
2020-06-01 18:00:00,ETHUSDT,238.71,239.12,237.66,239.03
2020-06-01 19:00:00,ETHUSDT,239.03,239.9,237.64,237.83
2020-06-01 20:00:00,ETHUSDT,237.83,242.47,237.24,241.62
2020-06-01 21:00:00,ETHUSDT,241.6,242.39,239.93,241.24
2020-06-01 22:00:00,ETHUSDT,241.26,245.77,241.26,245.57
2020-06-01 23:00:00,ETHUSDT,245.56,250.68,245.56,248.23
2020-06-02 00:00:00,ETHUSDT,248.23,249.01,245.71,246.75
2020-06-02 01:00:00,ETHUSDT,246.75,247.78,245.66,247.6
2020-06-02 02:00:00,ETHUSDT,247.6,247.67,246.3,246.95
2020-06-02 03:00:00,ETHUSDT,246.93,247.5,246.0,247.25
2020-06-02 04:00:00,ETHUSDT,247.26,247.73,246.6,247.64
2020-06-02 05:00:00,ETHUSDT,247.64,249.5,247.2,248.16
2020-06-02 06:00:00,ETHUSDT,248.16,249.02,247.86,248.02
2020-06-02 07:00:00,ETHUSDT,248.03,248.96,247.82,248.85
2020-06-02 08:00:00,ETHUSDT,248.85,249.67,248.3,248.52
2020-06-02 09:00:00,ETHUSDT,248.51,249.58,248.45,248.65
2020-06-02 10:00:00,ETHUSDT,248.63,253.8,248.4,253.19
2020-06-02 11:00:00,ETHUSDT,253.19,253.28,251.56,252.18
2020-06-02 12:00:00,ETHUSDT,252.18,253.07,251.12,251.74
2020-06-02 13:00:00,ETHUSDT,251.76,252.5,251.35,251.57
2020-06-02 14:00:00,ETHUSDT,251.57,252.4,225.0,234.33
2020-06-02 15:00:00,ETHUSDT,234.14,237.76,229.32,233.64
2020-06-02 16:00:00,ETHUSDT,233.63,234.59,232.2,234.34
2020-06-02 17:00:00,ETHUSDT,234.33,235.58,233.69,235.05
2020-06-02 18:00:00,ETHUSDT,235.06,235.13,234.14,234.86
2020-06-02 19:00:00,ETHUSDT,234.87,236.74,234.35,236.23
2020-06-02 20:00:00,ETHUSDT,236.22,236.74,234.65,236.45
2020-06-02 21:00:00,ETHUSDT,236.46,238.99,236.12,237.88
2020-06-02 22:00:00,ETHUSDT,237.89,239.49,235.6,237.24
2020-06-02 23:00:00,ETHUSDT,237.3,238.1,235.63,237.71
2020-06-03 00:00:00,ETHUSDT,237.71,238.66,236.74,238.17
2020-06-03 01:00:00,ETHUSDT,238.18,238.64,236.73,236.96
2020-06-03 02:00:00,ETHUSDT,236.95,237.75,234.75,235.96
2020-06-03 03:00:00,ETHUSDT,235.96,236.4,235.22,235.86
2020-06-03 04:00:00,ETHUSDT,235.87,236.88,234.92,236.22
2020-06-03 05:00:00,ETHUSDT,236.23,236.8,232.71,236.45
2020-06-03 06:00:00,ETHUSDT,236.46,237.39,236.01,236.55
2020-06-03 07:00:00,ETHUSDT,236.58,237.47,236.01,236.81
2020-06-03 08:00:00,ETHUSDT,236.82,237.79,236.24,236.72
2020-06-03 09:00:00,ETHUSDT,236.73,238.18,236.67,238.07
2020-06-03 10:00:00,ETHUSDT,238.07,240.68,238.05,240.01
2020-06-03 11:00:00,ETHUSDT,240.04,240.28,238.43,239.73
2020-06-03 12:00:00,ETHUSDT,239.75,240.49,237.82,238.87
2020-06-03 13:00:00,ETHUSDT,238.88,239.85,238.88,239.33
2020-06-03 14:00:00,ETHUSDT,239.33,239.72,237.0,239.39
2020-06-03 15:00:00,ETHUSDT,239.38,239.9,238.32,239.27
2020-06-03 16:00:00,ETHUSDT,239.3,240.45,239.01,239.85
2020-06-03 17:00:00,ETHUSDT,239.87,240.18,238.75,239.0
2020-06-03 18:00:00,ETHUSDT,239.0,242.19,238.6,241.76
2020-06-03 19:00:00,ETHUSDT,241.76,243.0,239.46,240.8
2020-06-03 20:00:00,ETHUSDT,240.85,241.99,240.11,241.7
2020-06-03 21:00:00,ETHUSDT,241.7,242.23,240.8,241.42
2020-06-03 22:00:00,ETHUSDT,241.38,243.41,241.18,243.12
2020-06-03 23:00:00,ETHUSDT,243.15,245.0,242.42,244.52
2020-06-04 00:00:00,ETHUSDT,244.54,244.89,242.84,243.81
2020-06-04 01:00:00,ETHUSDT,243.82,245.04,243.44,244.62
2020-06-04 02:00:00,ETHUSDT,244.62,246.6,244.28,246.0
2020-06-04 03:00:00,ETHUSDT,246.0,246.42,244.8,245.33
2020-06-04 04:00:00,ETHUSDT,245.34,245.45,243.52,244.5
2020-06-04 05:00:00,ETHUSDT,244.49,244.81,242.24,243.38
2020-06-04 06:00:00,ETHUSDT,243.37,244.7,242.36,244.06
2020-06-04 07:00:00,ETHUSDT,244.06,244.5,243.29,243.37
2020-06-04 08:00:00,ETHUSDT,243.37,243.92,242.6,243.78
2020-06-04 09:00:00,ETHUSDT,243.78,243.8,237.22,240.73
2020-06-04 10:00:00,ETHUSDT,240.74,240.75,238.68,240.03
2020-06-04 11:00:00,ETHUSDT,240.04,243.74,236.0,243.1
2020-06-04 12:00:00,ETHUSDT,243.1,244.4,241.83,243.32
2020-06-04 13:00:00,ETHUSDT,243.32,246.29,243.11,245.0
